Precipitation,Date.Full,Date.Month,Date.Week of,Date.Year,StationCity,Station.Code,Station.Location,StationState,TempAvg,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,WindSpeed,Population,lat,lon
0.2,2016-08-28,8,28,2016,Montgomery,MGM,"Montgomery, AL",Alabama,85,96,74,12,2.98,201332,32.366805199999995,-86.2999689
0.0,2016-09-04,9,4,2016,Montgomery,MGM,"Montgomery, AL",Alabama,83,92,74,15,6.15,201332,32.366805199999995,-86.2999689
0.0,2016-09-11,9,11,2016,Montgomery,MGM,"Montgomery, AL",Alabama,82,96,68,19,2.11,201332,32.366805199999995,-86.2999689
2.24,2016-09-18,9,18,2016,Montgomery,MGM,"Montgomery, AL",Alabama,83,94,72,10,4.24,201332,32.366805199999995,-86.2999689
0.0,2016-09-25,9,25,2016,Montgomery,MGM,"Montgomery, AL",Alabama,84,96,71,17,1.15,201332,32.366805199999995,-86.2999689
0.0,2016-10-02,10,2,2016,Montgomery,MGM,"Montgomery, AL",Alabama,71,85,55,30,1.45,201332,32.366805199999995,-86.2999689
0.0,2016-10-09,10,9,2016,Montgomery,MGM,"Montgomery, AL",Alabama,77,90,63,8,7.77,201332,32.366805199999995,-86.2999689
0.12,2016-10-16,10,16,2016,Montgomery,MGM,"Montgomery, AL",Alabama,70,84,54,12,3.92,201332,32.366805199999995,-86.2999689
0.0,2016-10-23,10,23,2016,Montgomery,MGM,"Montgomery, AL",Alabama,70,85,55,23,3.95,201332,32.366805199999995,-86.2999689
0.0,2016-10-30,10,30,2016,Montgomery,MGM,"Montgomery, AL",Alabama,70,87,52,13,2.15,201332,32.366805199999995,-86.2999689
0.0,2016-11-06,11,6,2016,Montgomery,MGM,"Montgomery, AL",Alabama,69,84,54,16,3.65,201332,32.366805199999995,-86.2999689
0.0,2016-11-13,11,13,2016,Montgomery,MGM,"Montgomery, AL",Alabama,61,74,46,16,5.0,201332,32.366805199999995,-86.2999689
0.0,2016-11-20,11,20,2016,Montgomery,MGM,"Montgomery, AL",Alabama,57,73,41,25,3.64,201332,32.366805199999995,-86.2999689
0.0,2016-11-27,11,27,2016,Montgomery,MGM,"Montgomery, AL",Alabama,55,73,36,22,2.84,201332,32.366805199999995,-86.2999689
0.59,2016-12-04,12,4,2016,Montgomery,MGM,"Montgomery, AL",Alabama,52,62,41,19,5.27,201332,32.366805199999995,-86.2999689
1.31,2016-12-11,12,11,2016,Montgomery,MGM,"Montgomery, AL",Alabama,49,58,40,20,5.92,201332,32.366805199999995,-86.2999689
1.59,2016-12-18,12,18,2016,Montgomery,MGM,"Montgomery, AL",Alabama,57,67,45,24,5.48,201332,32.366805199999995,-86.2999689
0.0,2016-12-25,12,25,2016,Montgomery,MGM,"Montgomery, AL",Alabama,53,64,41,19,3.75,201332,32.366805199999995,-86.2999689
0.62,2017-01-01,1,1,2017,Montgomery,MGM,"Montgomery, AL",Alabama,58,69,47,21,4.66,201332,32.366805199999995,-86.2999689
0.01,2016-01-03,1,3,2016,Anchorage,ANC,"Anchorage, AK",Alaska,34,38,29,19,7.8,300950,61.2180556,-149.90027780000003
0.0,2016-01-10,1,10,2016,Anchorage,ANC,"Anchorage, AK",Alaska,28,33,22,12,4.02,300950,61.2180556,-149.90027780000003
0.15,2016-01-17,1,17,2016,Anchorage,ANC,"Anchorage, AK",Alaska,24,28,19,7,3.78,300950,61.2180556,-149.90027780000003
0.0,2016-01-24,1,24,2016,Anchorage,ANC,"Anchorage, AK",Alaska,23,28,19,6,3.64,300950,61.2180556,-149.90027780000003
0.12,2016-01-31,1,31,2016,Anchorage,ANC,"Anchorage, AK",Alaska,30,35,25,20,2.7,300950,61.2180556,-149.90027780000003
0.08,2016-02-07,2,7,2016,Anchorage,ANC,"Anchorage, AK",Alaska,26,31,20,5,3.97,300950,61.2180556,-149.90027780000003
0.01,2016-02-14,2,14,2016,Anchorage,ANC,"Anchorage, AK",Alaska,30,35,25,17,2.88,300950,61.2180556,-149.90027780000003
0.23,2016-02-21,2,21,2016,Anchorage,ANC,"Anchorage, AK",Alaska,25,32,19,22,3.85,300950,61.2180556,-149.90027780000003
0.0,2016-02-28,2,28,2016,Anchorage,ANC,"Anchorage, AK",Alaska,36,42,30,20,4.85,300950,61.2180556,-149.90027780000003
0.04,2016-03-06,3,6,2016,Anchorage,ANC,"Anchorage, AK",Alaska,30,36,22,20,3.61,300950,61.2180556,-149.90027780000003
0.0,2016-03-13,3,13,2016,Anchorage,ANC,"Anchorage, AK",Alaska,33,41,25,16,2.2,300950,61.2180556,-149.90027780000003
0.61,2016-03-20,3,20,2016,Anchorage,ANC,"Anchorage, AK",Alaska,28,34,21,16,4.17,300950,61.2180556,-149.90027780000003
0.16,2016-03-27,3,27,2016,Anchorage,ANC,"Anchorage, AK",Alaska,38,46,31,13,2.71,300950,61.2180556,-149.90027780000003
0.0,2016-04-03,4,3,2016,Anchorage,ANC,"Anchorage, AK",Alaska,41,48,35,22,8.4,300950,61.2180556,-149.90027780000003
0.0,2016-04-10,4,10,2016,Anchorage,ANC,"Anchorage, AK",Alaska,41,49,33,18,4.61,300950,61.2180556,-149.90027780000003
0.02,2016-04-17,4,17,2016,Anchorage,ANC,"Anchorage, AK",Alaska,43,52,33,21,4.37,300950,61.2180556,-149.90027780000003
0.0,2016-04-24,4,24,2016,Anchorage,ANC,"Anchorage, AK",Alaska,45,54,33,15,5.04,300950,61.2180556,-149.90027780000003
0.0,2016-05-01,5,1,2016,Anchorage,ANC,"Anchorage, AK",Alaska,44,49,39,16,5.7,300950,61.2180556,-149.90027780000003
0.08,2016-05-08,5,8,2016,Anchorage,ANC,"Anchorage, AK",Alaska,45,52,38,17,5.91,300950,61.2180556,-149.90027780000003
0.1,2016-05-15,5,15,2016,Anchorage,ANC,"Anchorage, AK",Alaska,55,64,45,19,4.0,300950,61.2180556,-149.90027780000003
0.11,2016-05-22,5,22,2016,Anchorage,ANC,"Anchorage, AK",Alaska,51,57,45,18,5.52,300950,61.2180556,-149.90027780000003
0.01,2016-05-29,5,29,2016,Anchorage,ANC,"Anchorage, AK",Alaska,56,66,46,23,3.98,300950,61.2180556,-149.90027780000003
0.0,2016-06-05,6,5,2016,Anchorage,ANC,"Anchorage, AK",Alaska,57,63,49,18,7.84,300950,61.2180556,-149.90027780000003
1.1,2016-06-12,6,12,2016,Anchorage,ANC,"Anchorage, AK",Alaska,55,62,47,22,4.51,300950,61.2180556,-149.90027780000003
0.09,2016-06-19,6,19,2016,Anchorage,ANC,"Anchorage, AK",Alaska,61,70,52,23,6.32,300950,61.2180556,-149.90027780000003
0.46,2016-06-26,6,26,2016,Anchorage,ANC,"Anchorage, AK",Alaska,60,67,53,20,4.62,300950,61.2180556,-149.90027780000003
0.35,2016-07-03,7,3,2016,Anchorage,ANC,"Anchorage, AK",Alaska,59,63,55,23,2.8,300950,61.2180556,-149.90027780000003
0.34,2016-07-10,7,10,2016,Anchorage,ANC,"Anchorage, AK",Alaska,62,68,55,22,3.61,300950,61.2180556,-149.90027780000003
0.0,2016-07-17,7,17,2016,Anchorage,ANC,"Anchorage, AK",Alaska,64,72,55,28,3.22,300950,61.2180556,-149.90027780000003
1.36,2016-07-24,7,24,2016,Anchorage,ANC,"Anchorage, AK",Alaska,65,71,58,23,3.92,300950,61.2180556,-149.90027780000003
0.43,2016-07-31,7,31,2016,Anchorage,ANC,"Anchorage, AK",Alaska,61,66,56,15,6.15,300950,61.2180556,-149.90027780000003
1.88,2016-08-07,8,7,2016,Anchorage,ANC,"Anchorage, AK",Alaska,61,66,55,19,2.12,300950,61.2180556,-149.90027780000003
1.78,2016-08-14,8,14,2016,Anchorage,ANC,"Anchorage, AK",Alaska,60,64,55,13,3.47,300950,61.2180556,-149.90027780000003
0.19,2016-08-21,8,21,2016,Anchorage,ANC,"Anchorage, AK",Alaska,60,66,54,17,4.62,300950,61.2180556,-149.90027780000003
1.6,2016-08-28,8,28,2016,Anchorage,ANC,"Anchorage, AK",Alaska,61,68,54,14,2.77,300950,61.2180556,-149.90027780000003
0.12,2016-09-04,9,4,2016,Anchorage,ANC,"Anchorage, AK",Alaska,58,67,48,16,2.2,300950,61.2180556,-149.90027780000003
0.86,2016-09-11,9,11,2016,Anchorage,ANC,"Anchorage, AK",Alaska,54,60,48,15,5.8,300950,61.2180556,-149.90027780000003
0.6,2016-09-18,9,18,2016,Anchorage,ANC,"Anchorage, AK",Alaska,52,58,46,13,5.07,300950,61.2180556,-149.90027780000003
0.77,2016-09-25,9,25,2016,Anchorage,ANC,"Anchorage, AK",Alaska,50,55,44,13,8.8,300950,61.2180556,-149.90027780000003
0.13,2016-10-02,10,2,2016,Anchorage,ANC,"Anchorage, AK",Alaska,44,51,37,22,2.85,300950,61.2180556,-149.90027780000003
0.0,2016-10-09,10,9,2016,Anchorage,ANC,"Anchorage, AK",Alaska,41,49,31,12,1.6,300950,61.2180556,-149.90027780000003
0.0,2016-10-16,10,16,2016,Anchorage,ANC,"Anchorage, AK",Alaska,37,46,29,11,3.84,300950,61.2180556,-149.90027780000003
0.31,2016-10-23,10,23,2016,Anchorage,ANC,"Anchorage, AK",Alaska,33,38,26,23,5.77,300950,61.2180556,-149.90027780000003
0.15,2016-10-30,10,30,2016,Anchorage,ANC,"Anchorage, AK",Alaska,30,36,23,13,2.2,300950,61.2180556,-149.90027780000003
0.08,2016-11-06,11,6,2016,Anchorage,ANC,"Anchorage, AK",Alaska,31,38,26,10,3.15,300950,61.2180556,-149.90027780000003
0.06,2016-11-13,11,13,2016,Anchorage,ANC,"Anchorage, AK",Alaska,35,40,29,13,3.38,300950,61.2180556,-149.90027780000003
0.07,2016-11-20,11,20,2016,Anchorage,ANC,"Anchorage, AK",Alaska,25,29,21,19,5.58,300950,61.2180556,-149.90027780000003
0.03,2016-11-27,11,27,2016,Anchorage,ANC,"Anchorage, AK",Alaska,19,24,14,3,3.92,300950,61.2180556,-149.90027780000003
0.5,2016-12-04,12,4,2016,Anchorage,ANC,"Anchorage, AK",Alaska,15,19,10,18,9.25,300950,61.2180556,-149.90027780000003
0.03,2016-12-11,12,11,2016,Anchorage,ANC,"Anchorage, AK",Alaska,12,18,6,15,6.65,300950,61.2180556,-149.90027780000003
0.33,2016-12-18,12,18,2016,Anchorage,ANC,"Anchorage, AK",Alaska,17,22,10,15,3.9,300950,61.2180556,-149.90027780000003
0.09,2016-12-25,12,25,2016,Anchorage,ANC,"Anchorage, AK",Alaska,16,22,11,10,2.58,300950,61.2180556,-149.90027780000003
0.52,2017-01-01,1,1,2017,Anchorage,ANC,"Anchorage, AK",Alaska,20,27,12,7,2.45,300950,61.2180556,-149.90027780000003
0.0,2016-01-03,1,3,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,58,69,45,13,5.8,1513367,33.4483771,-112.0740373
1.13,2016-01-10,1,10,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,52,57,47,14,3.64,1513367,33.4483771,-112.0740373
0.0,2016-01-17,1,17,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,52,63,40,12,1.67,1513367,33.4483771,-112.0740373
0.0,2016-01-24,1,24,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,58,70,45,12,1.84,1513367,33.4483771,-112.0740373
0.18,2016-01-31,1,31,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,59,71,45,10,2.84,1513367,33.4483771,-112.0740373
0.0,2016-02-07,2,7,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,52,64,40,15,4.25,1513367,33.4483771,-112.0740373
0.0,2016-02-14,2,14,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,69,85,54,10,2.94,1513367,33.4483771,-112.0740373
0.0,2016-02-21,2,21,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,70,85,55,14,2.12,1513367,33.4483771,-112.0740373
0.0,2016-02-28,2,28,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,69,83,55,15,2.88,1513367,33.4483771,-112.0740373
0.0,2016-03-06,3,6,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,73,86,59,12,2.96,1513367,33.4483771,-112.0740373
0.0,2016-03-13,3,13,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,65,77,53,18,4.28,1513367,33.4483771,-112.0740373
0.0,2016-03-20,3,20,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,72,87,57,18,1.48,1513367,33.4483771,-112.0740373
0.0,2016-03-27,3,27,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,71,83,58,23,3.84,1513367,33.4483771,-112.0740373
0.0,2016-04-03,4,3,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,70,83,56,10,2.56,1513367,33.4483771,-112.0740373
0.51,2016-04-10,4,10,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,74,87,61,15,2.37,1513367,33.4483771,-112.0740373
0.0,2016-04-17,4,17,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,72,82,60,19,4.4,1513367,33.4483771,-112.0740373
0.0,2016-04-24,4,24,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,77,91,64,17,2.78,1513367,33.4483771,-112.0740373
0.0,2016-05-01,5,1,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,69,79,59,11,3.7,1513367,33.4483771,-112.0740373
0.05,2016-05-08,5,8,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,76,88,63,18,3.84,1513367,33.4483771,-112.0740373
0.0,2016-05-15,5,15,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,83,95,70,25,2.74,1513367,33.4483771,-112.0740373
0.0,2016-05-22,5,22,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,81,92,70,23,4.87,1513367,33.4483771,-112.0740373
0.0,2016-05-29,5,29,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,79,91,67,22,2.75,1513367,33.4483771,-112.0740373
0.0,2016-06-05,6,5,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,95,110,79,26,4.08,1513367,33.4483771,-112.0740373
0.0,2016-06-12,6,12,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,93,105,80,24,3.57,1513367,33.4483771,-112.0740373
0.0,2016-06-19,6,19,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,91,105,77,20,2.38,1513367,33.4483771,-112.0740373
0.0,2016-06-26,6,26,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,99,110,88,24,3.1,1513367,33.4483771,-112.0740373
0.0,2016-07-03,7,3,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,92,103,82,15,5.1,1513367,33.4483771,-112.0740373
0.0,2016-07-10,7,10,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,97,109,85,26,4.54,1513367,33.4483771,-112.0740373
0.0,2016-07-17,7,17,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,98,109,87,26,3.81,1513367,33.4483771,-112.0740373
0.36,2016-07-24,7,24,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,98,109,87,16,4.1,1513367,33.4483771,-112.0740373
0.53,2016-07-31,7,31,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,97,107,85,24,4.91,1513367,33.4483771,-112.0740373
0.67,2016-08-07,8,7,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,91,101,81,12,4.51,1513367,33.4483771,-112.0740373
0.35,2016-08-14,8,14,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,93,103,82,19,3.32,1513367,33.4483771,-112.0740373
0.11,2016-08-21,8,21,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,94,105,82,20,4.64,1513367,33.4483771,-112.0740373
0.14,2016-08-28,8,28,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,88,99,77,14,2.98,1513367,33.4483771,-112.0740373
0.0,2016-09-04,9,4,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,93,104,82,16,3.6,1513367,33.4483771,-112.0740373
0.04,2016-09-11,9,11,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,89,100,78,22,2.25,1513367,33.4483771,-112.0740373
0.0,2016-09-18,9,18,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,87,99,74,17,3.0,1513367,33.4483771,-112.0740373
0.26,2016-09-25,9,25,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,82,92,72,26,3.8,1513367,33.4483771,-112.0740373
0.2,2016-10-02,10,2,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,81,91,71,12,4.55,1513367,33.4483771,-112.0740373
0.0,2016-10-09,10,9,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,79,91,67,12,3.04,1513367,33.4483771,-112.0740373
0.0,2016-10-16,10,16,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,81,94,68,10,2.85,1513367,33.4483771,-112.0740373
0.0,2016-10-23,10,23,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,81,94,67,9,2.62,1513367,33.4483771,-112.0740373
0.0,2016-10-30,10,30,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,82,94,70,9,1.75,1513367,33.4483771,-112.0740373
0.35,2016-11-06,11,6,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,72,82,61,16,3.08,1513367,33.4483771,-112.0740373
0.0,2016-11-13,11,13,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,74,85,62,9,5.92,1513367,33.4483771,-112.0740373
0.02,2016-11-20,11,20,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,68,79,55,12,3.11,1513367,33.4483771,-112.0740373
0.31,2016-11-27,11,27,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,62,72,52,18,3.28,1513367,33.4483771,-112.0740373
0.0,2016-12-04,12,4,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,54,65,42,15,1.5,1513367,33.4483771,-112.0740373
0.0,2016-12-11,12,11,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,58,69,46,13,2.38,1513367,33.4483771,-112.0740373
0.1,2016-12-18,12,18,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,61,71,49,12,3.78,1513367,33.4483771,-112.0740373
0.65,2016-12-25,12,25,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,57,65,49,13,3.42,1513367,33.4483771,-112.0740373
0.2,2017-01-01,1,1,2017,Phoenix,PHX,"Phoenix, AZ",Arizona,57,68,46,21,1.8,1513367,33.4483771,-112.0740373
0.0,2016-01-03,1,3,2016,Tucson,TUS,"Tucson, AZ",Arizona,56,69,43,12,12.93,526116,32.2217429,-110.926479
1.53,2016-01-10,1,10,2016,Tucson,TUS,"Tucson, AZ",Arizona,48,56,41,17,4.98,526116,32.2217429,-110.926479
0.0,2016-01-17,1,17,2016,Tucson,TUS,"Tucson, AZ",Arizona,49,64,34,18,1.95,526116,32.2217429,-110.926479
0.0,2016-01-24,1,24,2016,Tucson,TUS,"Tucson, AZ",Arizona,56,72,39,15,3.54,526116,32.2217429,-110.926479
0.0,2016-01-31,1,31,2016,Tucson,TUS,"Tucson, AZ",Arizona,55,71,38,14,3.85,526116,32.2217429,-110.926479
0.18,2016-02-07,2,7,2016,Tucson,TUS,"Tucson, AZ",Arizona,48,62,34,23,4.68,526116,32.2217429,-110.926479
0.0,2016-02-14,2,14,2016,Tucson,TUS,"Tucson, AZ",Arizona,64,83,44,14,3.68,526116,32.2217429,-110.926479
0.0,2016-02-21,2,21,2016,Tucson,TUS,"Tucson, AZ",Arizona,67,84,50,15,2.25,526116,32.2217429,-110.926479
0.0,2016-02-28,2,28,2016,Tucson,TUS,"Tucson, AZ",Arizona,63,80,46,17,4.54,526116,32.2217429,-110.926479
0.0,2016-03-06,3,6,2016,Tucson,TUS,"Tucson, AZ",Arizona,69,85,53,16,3.66,526116,32.2217429,-110.926479
0.11,2016-03-13,3,13,2016,Tucson,TUS,"Tucson, AZ",Arizona,61,75,46,23,3.42,526116,32.2217429,-110.926479
0.0,2016-03-20,3,20,2016,Tucson,TUS,"Tucson, AZ",Arizona,67,84,50,18,1.71,526116,32.2217429,-110.926479
0.0,2016-03-27,3,27,2016,Tucson,TUS,"Tucson, AZ",Arizona,66,82,50,22,3.51,526116,32.2217429,-110.926479
0.0,2016-04-03,4,3,2016,Tucson,TUS,"Tucson, AZ",Arizona,63,79,46,12,3.1,526116,32.2217429,-110.926479
0.7,2016-04-10,4,10,2016,Tucson,TUS,"Tucson, AZ",Arizona,70,84,56,16,2.64,526116,32.2217429,-110.926479
0.01,2016-04-17,4,17,2016,Tucson,TUS,"Tucson, AZ",Arizona,67,80,53,21,3.67,526116,32.2217429,-110.926479
0.0,2016-04-24,4,24,2016,Tucson,TUS,"Tucson, AZ",Arizona,73,89,56,20,3.78,526116,32.2217429,-110.926479
0.0,2016-05-01,5,1,2016,Tucson,TUS,"Tucson, AZ",Arizona,65,76,54,16,1.7,526116,32.2217429,-110.926479
0.0,2016-05-08,5,8,2016,Tucson,TUS,"Tucson, AZ",Arizona,72,86,57,20,4.98,526116,32.2217429,-110.926479
0.0,2016-05-15,5,15,2016,Tucson,TUS,"Tucson, AZ",Arizona,78,94,63,21,3.3,526116,32.2217429,-110.926479
0.0,2016-05-22,5,22,2016,Tucson,TUS,"Tucson, AZ",Arizona,75,88,62,23,5.04,526116,32.2217429,-110.926479
0.0,2016-05-29,5,29,2016,Tucson,TUS,"Tucson, AZ",Arizona,74,89,59,23,4.42,526116,32.2217429,-110.926479
0.0,2016-06-05,6,5,2016,Tucson,TUS,"Tucson, AZ",Arizona,88,105,71,30,2.5,526116,32.2217429,-110.926479
0.2,2016-06-12,6,12,2016,Tucson,TUS,"Tucson, AZ",Arizona,88,101,73,22,3.6,526116,32.2217429,-110.926479
0.0,2016-06-19,6,19,2016,Tucson,TUS,"Tucson, AZ",Arizona,86,103,69,22,3.5,526116,32.2217429,-110.926479
0.12,2016-06-26,6,26,2016,Tucson,TUS,"Tucson, AZ",Arizona,92,104,80,18,4.65,526116,32.2217429,-110.926479
0.83,2016-07-03,7,3,2016,Tucson,TUS,"Tucson, AZ",Arizona,84,94,73,23,2.3,526116,32.2217429,-110.926479
0.0,2016-07-10,7,10,2016,Tucson,TUS,"Tucson, AZ",Arizona,91,103,79,23,3.18,526116,32.2217429,-110.926479
0.25,2016-07-17,7,17,2016,Tucson,TUS,"Tucson, AZ",Arizona,93,104,80,24,3.42,526116,32.2217429,-110.926479
0.12,2016-07-24,7,24,2016,Tucson,TUS,"Tucson, AZ",Arizona,91,103,79,20,3.37,526116,32.2217429,-110.926479
2.12,2016-07-31,7,31,2016,Tucson,TUS,"Tucson, AZ",Arizona,89,101,75,13,1.85,526116,32.2217429,-110.926479
0.18,2016-08-07,8,7,2016,Tucson,TUS,"Tucson, AZ",Arizona,84,94,74,14,4.17,526116,32.2217429,-110.926479
0.88,2016-08-14,8,14,2016,Tucson,TUS,"Tucson, AZ",Arizona,86,96,75,20,3.97,526116,32.2217429,-110.926479
0.03,2016-08-21,8,21,2016,Tucson,TUS,"Tucson, AZ",Arizona,87,99,75,18,4.05,526116,32.2217429,-110.926479
0.0,2016-08-28,8,28,2016,Tucson,TUS,"Tucson, AZ",Arizona,83,95,70,19,2.61,526116,32.2217429,-110.926479
0.0,2016-09-04,9,4,2016,Tucson,TUS,"Tucson, AZ",Arizona,86,100,73,15,4.6,526116,32.2217429,-110.926479
1.27,2016-09-11,9,11,2016,Tucson,TUS,"Tucson, AZ",Arizona,81,93,70,18,3.14,526116,32.2217429,-110.926479
0.02,2016-09-18,9,18,2016,Tucson,TUS,"Tucson, AZ",Arizona,81,94,67,14,4.61,526116,32.2217429,-110.926479
0.01,2016-09-25,9,25,2016,Tucson,TUS,"Tucson, AZ",Arizona,79,91,66,22,3.37,526116,32.2217429,-110.926479
0.09,2016-10-02,10,2,2016,Tucson,TUS,"Tucson, AZ",Arizona,77,90,64,13,3.5,526116,32.2217429,-110.926479
0.01,2016-10-09,10,9,2016,Tucson,TUS,"Tucson, AZ",Arizona,75,90,61,16,4.24,526116,32.2217429,-110.926479
0.0,2016-10-16,10,16,2016,Tucson,TUS,"Tucson, AZ",Arizona,78,94,61,15,4.38,526116,32.2217429,-110.926479
0.0,2016-10-23,10,23,2016,Tucson,TUS,"Tucson, AZ",Arizona,78,93,62,14,5.17,526116,32.2217429,-110.926479
0.0,2016-10-30,10,30,2016,Tucson,TUS,"Tucson, AZ",Arizona,78,93,63,14,4.01,526116,32.2217429,-110.926479
0.41,2016-11-06,11,6,2016,Tucson,TUS,"Tucson, AZ",Arizona,68,81,54,18,2.01,526116,32.2217429,-110.926479
0.0,2016-11-13,11,13,2016,Tucson,TUS,"Tucson, AZ",Arizona,68,80,56,11,9.1,526116,32.2217429,-110.926479
0.01,2016-11-20,11,20,2016,Tucson,TUS,"Tucson, AZ",Arizona,66,82,51,15,5.78,526116,32.2217429,-110.926479
0.07,2016-11-27,11,27,2016,Tucson,TUS,"Tucson, AZ",Arizona,61,73,48,18,5.44,526116,32.2217429,-110.926479
0.0,2016-12-04,12,4,2016,Tucson,TUS,"Tucson, AZ",Arizona,50,64,35,19,1.97,526116,32.2217429,-110.926479
0.0,2016-12-11,12,11,2016,Tucson,TUS,"Tucson, AZ",Arizona,57,71,43,13,2.41,526116,32.2217429,-110.926479
0.2,2016-12-18,12,18,2016,Tucson,TUS,"Tucson, AZ",Arizona,59,73,44,19,4.24,526116,32.2217429,-110.926479
0.53,2016-12-25,12,25,2016,Tucson,TUS,"Tucson, AZ",Arizona,56,67,45,15,4.92,526116,32.2217429,-110.926479
0.35,2017-01-01,1,1,2017,Tucson,TUS,"Tucson, AZ",Arizona,56,66,44,10,4.13,526116,32.2217429,-110.926479
0.0,2016-01-03,1,3,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,39,51,27,27,5.16,87650,35.385924200000005,-94.3985475
0.37,2016-01-10,1,10,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,38,44,30,17,7.5,87650,35.385924200000005,-94.3985475
0.0,2016-01-17,1,17,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,39,52,26,23,4.67,87650,35.385924200000005,-94.3985475
0.02,2016-01-24,1,24,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,35,42,28,9,6.25,87650,35.385924200000005,-94.3985475
0.0,2016-01-31,1,31,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,49,65,33,23,4.62,87650,35.385924200000005,-94.3985475
0.0,2016-02-07,2,7,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,44,58,30,18,6.91,87650,35.385924200000005,-94.3985475
0.0,2016-02-14,2,14,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,42,54,30,20,8.97,87650,35.385924200000005,-94.3985475
0.03,2016-02-21,2,21,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,57,70,43,23,4.77,87650,35.385924200000005,-94.3985475
1.73,2016-02-28,2,28,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,47,58,35,18,7.04,87650,35.385924200000005,-94.3985475
0.59,2016-03-06,3,6,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,55,69,40,18,4.48,87650,35.385924200000005,-94.3985475
3.3,2016-03-13,3,13,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,60,66,53,8,5.51,87650,35.385924200000005,-94.3985475
0.27,2016-03-20,3,20,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,55,68,43,20,6.34,87650,35.385924200000005,-94.3985475
0.49,2016-03-27,3,27,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,54,67,40,19,8.61,87650,35.385924200000005,-94.3985475
0.0,2016-04-03,4,3,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,55,70,39,26,7.16,87650,35.385924200000005,-94.3985475
